Fold,Feature,Packet,Importance
0,L4_payload,1,0.07985811024991536
0,iat_micros,1,0.0
0,packet_dir,1,-0.0003154739896746655
0,TCP_win_size,1,0.07900927524905049
0,L4_payload,2,0.15396382964485583
0,iat_micros,2,0.09322699225668264
0,packet_dir,2,-0.06953372075729532
0,TCP_win_size,2,0.26378826706962366
0,L4_payload,3,0.10855407468774801
0,iat_micros,3,0.0220438519707431
0,packet_dir,3,-0.03251812627804728
0,TCP_win_size,3,0.10138641375092038
0,L4_payload,4,0.12451192216196759
0,iat_micros,4,0.04722483590338351
0,packet_dir,4,0.013969937425516084
0,TCP_win_size,4,0.1599909066799174
0,L4_payload,5,0.11842954740699108
0,iat_micros,5,0.05435453953648061
0,packet_dir,5,0.027371041190992665
0,TCP_win_size,5,0.08910909256196972
0,L4_payload,6,0.06275131618688636
0,iat_micros,6,0.04817052177001529
0,packet_dir,6,0.009198320760393992
0,TCP_win_size,6,0.06060563208870698
0,L4_payload,7,0.04701093252938732
0,iat_micros,7,0.036584811029226776
0,packet_dir,7,0.01182228671689272
0,TCP_win_size,7,0.04228068189561421
0,L4_payload,8,0.03472837225583233
0,iat_micros,8,0.040161793309594906
0,packet_dir,8,0.008418988877326398
0,TCP_win_size,8,0.031913040685824845
0,L4_payload,9,0.048098938430989814
0,iat_micros,9,0.028553709109815046
0,packet_dir,9,0.004954202301469131
0,TCP_win_size,9,0.04739457561216935
0,L4_payload,10,0.04580034945853003
0,iat_micros,10,0.026802381142374734
0,packet_dir,10,0.010003767475411242
0,TCP_win_size,10,0.05257699125011358
1,L4_payload,1,0.06707051580622442
1,iat_micros,1,0.0
1,packet_dir,1,-0.000295689244318174
1,TCP_win_size,1,0.060029206800660255
1,L4_payload,2,0.16350386623364152
1,iat_micros,2,0.12232469670917517
1,packet_dir,2,0.01872722184568701
1,TCP_win_size,2,0.2855895092634905
1,L4_payload,3,0.0863741337285974
1,iat_micros,3,0.03530512568364724
1,packet_dir,3,0.012533073529923666
1,TCP_win_size,3,0.12862442854340908
1,L4_payload,4,0.16836106062300532
1,iat_micros,4,0.047147070721255874
1,packet_dir,4,0.017073612596152248
1,TCP_win_size,4,0.23157805974134127
1,L4_payload,5,0.10979547309702636
1,iat_micros,5,0.047857955655192325
1,packet_dir,5,0.028278742392258003
1,TCP_win_size,5,0.12189685652083233
1,L4_payload,6,0.061537074254523996
1,iat_micros,6,0.06978695617215357
1,packet_dir,6,0.00703211260950245
1,TCP_win_size,6,0.059435781874820535
1,L4_payload,7,0.04725788429403152
1,iat_micros,7,0.033628365702558796
1,packet_dir,7,0.010782126881073753
1,TCP_win_size,7,0.046996739286762304
1,L4_payload,8,0.031354718106759216
1,iat_micros,8,0.031188546907412185
1,packet_dir,8,0.007476290347357961
1,TCP_win_size,8,0.02853253942677375
1,L4_payload,9,0.03774640646535987
1,iat_micros,9,0.020433134281048967
1,packet_dir,9,0.006855382502731185
1,TCP_win_size,9,0.055368473621123515
1,L4_payload,10,0.02418463918621697
1,iat_micros,10,0.021275985755315512
1,packet_dir,10,0.008619266132477155
1,TCP_win_size,10,0.04710176713256212
2,L4_payload,1,0.05566630916913012
2,iat_micros,1,0.0
2,packet_dir,1,0.00013196600074293373
2,TCP_win_size,1,0.05360187413802761
2,L4_payload,2,0.1463616514618399
