fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,93.89651236009212,93.78626839624806,98.3468141261819,98.42570550916042,JD
2,93.27093290194485,92.94932014966965,98.18526923343289,98.23721545293945,JD
3,94.84101385459157,94.80901073988399,98.57676741727546,98.64438948328397,JD
4,93.94089873297656,93.94290636107888,98.38272368565296,98.46392762885442,JD
5,93.45776358260918,93.36985546035089,98.43635519046194,98.55274377939158,JD
