fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,93.89651236009212,93.78626839624806,98.32589380076651,98.5040076083929,JD
2,93.27093290194485,92.94932014966965,98.22711026243519,98.36186693142595,JD
3,94.84101385459157,94.80901073988399,98.42697045911645,98.61236567134273,JD
4,93.94089873297656,93.94290636107888,98.2763157819989,98.45707292139855,JD
5,93.45776358260918,93.36985546035089,98.07470655221728,98.27043338142497,JD
