fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,92.31625750893225,91.71111820042633,98.06608609463322,98.08253231084056,ID
2,93.25278198841389,93.09143658573016,98.21215714567477,98.32254569853069,ID
3,93.9624005131599,93.33340369926123,98.37630040470334,98.37886920862825,ID
4,93.65801775541959,93.2804826634493,98.35641668748214,98.39379759669818,ID
5,93.52091583482233,93.45249530037155,98.36810671716637,98.5050679026733,ID
