Fold,Feature,Packet,Importance
0,L4_payload,1,0.09503617958510058
0,iat_micros,1,0.0
0,packet_dir,1,-0.0018667482412827237
0,TCP_win_size,1,0.06367576897041216
0,L4_payload,2,0.1858705664607933
0,iat_micros,2,0.07546215483775184
0,packet_dir,2,0.026345521091214755
0,TCP_win_size,2,0.33775373301111733
0,L4_payload,3,0.10587979252574815
0,iat_micros,3,0.023617037603753843
0,packet_dir,3,0.011640906136275725
0,TCP_win_size,3,0.09541462564337443
0,L4_payload,4,0.18813235677505602
0,iat_micros,4,0.035495661715357424
0,packet_dir,4,0.017149046443832874
0,TCP_win_size,4,0.23356011771774454
0,L4_payload,5,0.15718234041190401
0,iat_micros,5,0.05116287635665008
0,packet_dir,5,0.024425393532935966
0,TCP_win_size,5,0.10077196687988524
0,L4_payload,6,0.10203083410712302
0,iat_micros,6,0.03949743806804988
0,packet_dir,6,0.00881464388303405
0,TCP_win_size,6,0.07555722093230004
0,L4_payload,7,0.03879633609294221
0,iat_micros,7,0.022152255009805957
0,packet_dir,7,0.010729931427711725
0,TCP_win_size,7,0.04015284857974246
0,L4_payload,8,0.03846853424880497
0,iat_micros,8,0.02757819276850076
0,packet_dir,8,0.0038898647618299705
0,TCP_win_size,8,0.030486109679378346
0,L4_payload,9,0.03754616844169757
0,iat_micros,9,0.030975622758188798
0,packet_dir,9,0.006229143719768722
0,TCP_win_size,9,0.049735656987108544
0,L4_payload,10,0.023647756525769136
0,iat_micros,10,0.02200195006431365
0,packet_dir,10,0.004665550252092898
0,TCP_win_size,10,0.05076171322841091
1,L4_payload,1,0.05215586985226589
1,iat_micros,1,0.0
1,packet_dir,1,0.005577409521254666
1,TCP_win_size,1,0.09587776032184585
1,L4_payload,2,0.1613927865848452
1,iat_micros,2,0.0649097635805149
1,packet_dir,2,0.0075447438149271835
1,TCP_win_size,2,0.2659292730267961
1,L4_payload,3,0.07934257195498455
1,iat_micros,3,0.018306031023492632
1,packet_dir,3,0.01142608151640006
1,TCP_win_size,3,0.12632978283241422
1,L4_payload,4,0.2031362123101771
1,iat_micros,4,0.029862394854217593
1,packet_dir,4,0.011202348610093279
1,TCP_win_size,4,0.234438887045094
1,L4_payload,5,0.13776553316293352
1,iat_micros,5,0.04572496458206288
1,packet_dir,5,0.027103816045576393
1,TCP_win_size,5,0.11748456445500959
1,L4_payload,6,0.07222662720373743
1,iat_micros,6,0.04259075580141026
1,packet_dir,6,0.009800339235070168
1,TCP_win_size,6,0.0737999494991807
1,L4_payload,7,0.04757519301708602
1,iat_micros,7,0.02205740516904512
1,packet_dir,7,0.004621828954484171
1,TCP_win_size,7,0.040467645418306865
1,L4_payload,8,0.03047856665825957
1,iat_micros,8,0.023645885767544027
1,packet_dir,8,0.0056661019417431225
1,TCP_win_size,8,0.0389310464201784
1,L4_payload,9,0.0377243851463068
1,iat_micros,9,0.02371867948333818
1,packet_dir,9,0.0077098615645436784
1,TCP_win_size,9,0.04322222333848504
1,L4_payload,10,0.0392794814496821
1,iat_micros,10,0.028900112314022973
1,packet_dir,10,0.004210437182624178
1,TCP_win_size,10,0.049819788071129176
2,L4_payload,1,0.05716672831561448
2,iat_micros,1,0.0
2,packet_dir,1,0.003877601213830741
2,TCP_win_size,1,0.08388155272559458
2,L4_payload,2,0.1929645288582967
2,iat_micros,2,0.05592956378032132
2,packet_dir,2,0.01578172396647786
2,TCP_win_size,2,0.31698982853600877
2,L4_payload,3,0.1077702678030052
2,iat_micros,3,0.028281600018394807
2,packet_dir,3,0.00772169092734715
2,TCP_win_size,3,0.1013561763170155
2,L4_payload,4,0.23468972789260492
2,iat_micros,4,0.03821683398437581
2,packet_dir,4,0.018654177053693544
2,TCP_win_size,4,0.22411528789886537
2,L4_payload,5,0.13440260782570806
2,iat_micros,5,0.06204435038113272
2,packet_dir,5,0.025329710272165188
2,TCP_win_size,5,0.1161282733080535
2,L4_payload,6,0.12235648064803847
2,iat_micros,6,0.034782929109282684
2,packet_dir,6,0.013285505821008372
2,TCP_win_size,6,0.06357153293071374
2,L4_payload,7,0.04645904748214698
2,iat_micros,7,0.02245414577197134
2,packet_dir,7,0.006016857806019819
2,TCP_win_size,7,0.03437195153857095
2,L4_payload,8,0.029868085871007307
2,iat_micros,8,0.031270830822003874
2,packet_dir,8,0.006960453820802456
2,TCP_win_size,8,0.034179803764544145
2,L4_payload,9,0.05201660476489876
2,iat_micros,9,0.023393237078499253
2,packet_dir,9,0.0066911723067922604
2,TCP_win_size,9,0.04671024106081022
2,L4_payload,10,0.03208428287215599
2,iat_micros,10,0.020681759738963957
2,packet_dir,10,0.006550947289995743
2,TCP_win_size,10,0.029870609326425886
3,L4_payload,1,0.07347957118892763
3,iat_micros,1,0.0
3,packet_dir,1,0.0002119136524025087
3,TCP_win_size,1,0.06223851772265981
3,L4_payload,2,0.19267602878437276
3,iat_micros,2,0.06413287545554029
3,packet_dir,2,0.019500827626110932
3,TCP_win_size,2,0.30035781432955116
3,L4_payload,3,0.11238848534006833
3,iat_micros,3,0.030870290049097766
3,packet_dir,3,0.009915748372630316
3,TCP_win_size,3,0.12285102170550181
3,L4_payload,4,0.20070207719063107
3,iat_micros,4,0.04506691518794258
3,packet_dir,4,0.014384009663494145
3,TCP_win_size,4,0.229014057917193
3,L4_payload,5,0.13618276088165698
3,iat_micros,5,0.04563289968694704
3,packet_dir,5,0.030113752736059506
3,TCP_win_size,5,0.13113767430693377
3,L4_payload,6,0.09598408728775268
3,iat_micros,6,0.04591150686499521
3,packet_dir,6,0.008702341276303406
3,TCP_win_size,6,0.07795635042959308
3,L4_payload,7,0.0586852291158076
3,iat_micros,7,0.021608389986685465
3,packet_dir,7,0.010110256639693725
3,TCP_win_size,7,0.0541523466389907
3,L4_payload,8,0.046233380828894284
3,iat_micros,8,0.02927227979319285
3,packet_dir,8,0.005951257176713977
3,TCP_win_size,8,0.03201211859753463
3,L4_payload,9,0.04256871103002266
3,iat_micros,9,0.0245765196302085
3,packet_dir,9,0.0065636234243816646
3,TCP_win_size,9,0.03533054933765737
3,L4_payload,10,0.038310768009186695
3,iat_micros,10,0.027198378526414966
3,packet_dir,10,0.0052593003369982745
3,TCP_win_size,10,0.04596785570072186
4,L4_payload,1,0.09133222087173953
4,iat_micros,1,0.0
4,packet_dir,1,0.001041476126964255
4,TCP_win_size,1,0.08162915559448362
4,L4_payload,2,0.1628103472088127
4,iat_micros,2,0.07015181133633894
4,packet_dir,2,0.018304447106533853
4,TCP_win_size,2,0.31148376087950014
4,L4_payload,3,0.1066449168945399
4,iat_micros,3,0.02121776738207805
4,packet_dir,3,0.009627691404468702
4,TCP_win_size,3,0.09054489193735109
4,L4_payload,4,0.19847622426658104
4,iat_micros,4,0.019539884247923616
4,packet_dir,4,0.01837225002095855
4,TCP_win_size,4,0.22036099350831878
4,L4_payload,5,0.1420408492093853
4,iat_micros,5,0.04153728800012812
4,packet_dir,5,0.013952519660704255
4,TCP_win_size,5,0.09083238897119283
4,L4_payload,6,0.08005898925406146
4,iat_micros,6,0.040513488674552976
4,packet_dir,6,0.009814453263673511
4,TCP_win_size,6,0.06674349719698643
