fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,92.31625750893225,91.71111820042633,84.06032822526845,84.17307378003626,OOD
2,93.25278198841389,93.09143658573016,83.71624794065318,83.96751035808325,OOD
3,93.9624005131599,93.33340369926123,84.12948558771713,84.32526681108702,OOD
4,93.65801775541959,93.2804826634493,84.11212357537731,84.09965408837277,OOD
5,93.52091583482233,93.45249530037155,84.10960673898659,84.24634990529495,OOD
