Fold,Feature,Packet,Importance
0,L4_payload,1,0.0599699672287206
0,iat_micros,1,0.0
0,packet_dir,1,0.00030564862981833437
0,TCP_win_size,1,0.04805995927322499
0,L4_payload,2,0.14268580794700975
0,iat_micros,2,0.06351912939700835
0,packet_dir,2,0.023740851317542992
0,TCP_win_size,2,0.26162560660434786
0,L4_payload,3,0.08403461595448714
0,iat_micros,3,0.025848665280603696
0,packet_dir,3,0.030217487543449127
0,TCP_win_size,3,0.09469835000826786
0,L4_payload,4,0.18348256303996435
0,iat_micros,4,0.042444968266235436
0,packet_dir,4,0.02748992874789897
0,TCP_win_size,4,0.1583459856525331
0,L4_payload,5,0.0970991656269055
0,iat_micros,5,0.05184372506228587
0,packet_dir,5,0.027258321469986864
0,TCP_win_size,5,0.10219894712014435
0,L4_payload,6,0.09398312949005885
0,iat_micros,6,0.03875382347312473
0,packet_dir,6,0.015525181762911419
0,TCP_win_size,6,0.05724136569990472
0,L4_payload,7,0.04156129768461807
0,iat_micros,7,0.01582477219885567
0,packet_dir,7,0.00878107815813561
0,TCP_win_size,7,0.03858359146082322
0,L4_payload,8,0.036473219857029046
0,iat_micros,8,0.028226960101361463
0,packet_dir,8,0.0071620961183574295
0,TCP_win_size,8,0.05621285374629862
0,L4_payload,9,0.03599189225460543
0,iat_micros,9,0.016377250901729534
0,packet_dir,9,0.003203027636876249
0,TCP_win_size,9,0.04326798130322553
0,L4_payload,10,0.031622798570873814
0,iat_micros,10,0.02003975220067476
0,packet_dir,10,0.0030222038475448388
0,TCP_win_size,10,0.058508737989124905
0,L4_payload,11,0.018955826250859953
0,iat_micros,11,0.01749309892111377
0,packet_dir,11,0.006277608728227441
0,TCP_win_size,11,0.03319122591587589
0,L4_payload,12,0.010347387661908437
0,iat_micros,12,0.012035089461305472
0,packet_dir,12,0.002216861489015876
0,TCP_win_size,12,0.0174114556040102
0,L4_payload,13,0.00885973869933351
0,iat_micros,13,0.0067646624337817434
0,packet_dir,13,0.002450078580437851
0,TCP_win_size,13,0.013516746593802106
0,L4_payload,14,0.008208588566925901
0,iat_micros,14,0.00482959640053611
0,packet_dir,14,0.0020374104994098714
0,TCP_win_size,14,0.021700255874562598
0,L4_payload,15,0.008890072848895963
0,iat_micros,15,0.0062965423435051866
0,packet_dir,15,0.0008686308229228462
0,TCP_win_size,15,0.021981526823234118
0,L4_payload,16,0.006438929193951751
0,iat_micros,16,0.006535100959762312
0,packet_dir,16,0.001868730976941067
0,TCP_win_size,16,0.01130302434860065
0,L4_payload,17,0.005608714038748593
0,iat_micros,17,0.0038818547736116076
0,packet_dir,17,0.0011178303392025079
0,TCP_win_size,17,0.004385315540896738
0,L4_payload,18,0.006101039499993
0,iat_micros,18,0.00146530164504902
0,packet_dir,18,0.0021498908588311197
0,TCP_win_size,18,0.004984893711275143
0,L4_payload,19,0.0053175497486139265
0,iat_micros,19,0.004468966420231578
0,packet_dir,19,0.001358551631466591
0,TCP_win_size,19,0.006195065849392322
0,L4_payload,20,0.005597505470227556
0,iat_micros,20,0.005183081205947357
0,packet_dir,20,0.002351783695296822
0,TCP_win_size,20,0.0066639245658990315
1,L4_payload,1,0.044761905555706034
1,iat_micros,1,0.0
1,packet_dir,1,0.0009157040670065228
1,TCP_win_size,1,0.05121225252379321
1,L4_payload,2,0.12038087173318919
1,iat_micros,2,0.0665615336670684
1,packet_dir,2,0.019707856483109677
1,TCP_win_size,2,0.2407260700977909
1,L4_payload,3,0.08783066987168667
1,iat_micros,3,0.028451109709986096
1,packet_dir,3,0.02541431983208747
1,TCP_win_size,3,0.11293824411725352
1,L4_payload,4,0.14591324989198723
1,iat_micros,4,0.034990394347119404
1,packet_dir,4,0.021774408736149515
1,TCP_win_size,4,0.14792661454728687
1,L4_payload,5,0.09325076841136187
1,iat_micros,5,0.040223562356310416
1,packet_dir,5,0.017240222993522146
1,TCP_win_size,5,0.12510210045694467
1,L4_payload,6,0.0812084382303086
1,iat_micros,6,0.038889445276445944
1,packet_dir,6,0.010435453161799332
1,TCP_win_size,6,0.06501843959502263
1,L4_payload,7,0.04782022852898423
