Fold,Feature,Packet,Importance
2,TCP_win_size,16,0.006132235697885268
2,L4_payload,17,-0.036607303582315655
2,iat_micros,17,0.004534269491417889
2,packet_dir,17,0.00340968853874409
2,TCP_win_size,17,0.005808432295043909
2,L4_payload,18,0.0066944404808985565
2,iat_micros,18,0.005451335288900046
2,packet_dir,18,0.0024056061868620257
2,TCP_win_size,18,0.006921065451079581
2,L4_payload,19,0.006643528542467298
2,iat_micros,19,0.0060176417199993525
2,packet_dir,19,0.0014055998866702433
2,TCP_win_size,19,0.004567158913811868
2,L4_payload,20,0.007314509575929405
2,iat_micros,20,0.005824800146972324
2,packet_dir,20,0.0007712477862411349
2,TCP_win_size,20,0.009613438677892714
3,L4_payload,1,0.048164790867102555
3,iat_micros,1,0.0
3,packet_dir,1,0.000617117324645699
3,TCP_win_size,1,0.054237354735461034
3,L4_payload,2,0.1454547859329067
3,iat_micros,2,0.08452827715294997
3,packet_dir,2,0.015615237358043224
3,TCP_win_size,2,0.23176610892595767
3,L4_payload,3,0.08541185325539256
3,iat_micros,3,0.036742112909588356
3,packet_dir,3,0.011068270205876161
3,TCP_win_size,3,0.15532444467994386
3,L4_payload,4,0.14620374971812952
3,iat_micros,4,0.04272928684029156
3,packet_dir,4,0.024302758160759767
3,TCP_win_size,4,0.18740768081786263
3,L4_payload,5,0.06868657675559085
3,iat_micros,5,0.0370483456076017
3,packet_dir,5,0.02129590112809334
3,TCP_win_size,5,0.11196323029068989
3,L4_payload,6,0.0570418692617573
3,iat_micros,6,0.04352788443514694
3,packet_dir,6,0.010371914184799417
3,TCP_win_size,6,0.06579754598448279
3,L4_payload,7,0.03190299839150887
3,iat_micros,7,0.02452358349573969
3,packet_dir,7,0.008842243013903453
3,TCP_win_size,7,0.046213014201174483
3,L4_payload,8,0.027359726094758993
3,iat_micros,8,0.024500835490750345
3,packet_dir,8,0.006609521698424958
3,TCP_win_size,8,0.041295901860085735
3,L4_payload,9,0.034757325719756794
3,iat_micros,9,0.020123044485009723
3,packet_dir,9,0.003358216194380305
3,TCP_win_size,9,0.04495331789646295
3,L4_payload,10,0.03348662455396535
3,iat_micros,10,0.02421907743739712
3,packet_dir,10,0.004626459008332384
3,TCP_win_size,10,0.05050153356685131
3,L4_payload,11,0.016566973697194922
3,iat_micros,11,0.014605769997505477
3,packet_dir,11,0.0028889731786652323
3,TCP_win_size,11,0.02569347911686883
3,L4_payload,12,0.011668336991848063
3,iat_micros,12,0.01178995982224807
3,packet_dir,12,0.004268068425461963
3,TCP_win_size,12,0.02391713085343303
3,L4_payload,13,0.010303860979575225
3,iat_micros,13,0.00795722556639556
3,packet_dir,13,0.0015304717794272832
3,TCP_win_size,13,0.01593764734351317
3,L4_payload,14,0.006627835427932347
3,iat_micros,14,0.0068045614950086935
3,packet_dir,14,0.0010551436520704108
3,TCP_win_size,14,0.012914228259692021
3,L4_payload,15,0.008693861047589901
3,iat_micros,15,0.004399830709472585
3,packet_dir,15,0.002121059908940198
3,TCP_win_size,15,0.013202271701667167
3,L4_payload,16,0.005645123035493602
3,iat_micros,16,0.004160747774340722
3,packet_dir,16,0.0004247815828467167
3,TCP_win_size,16,0.005692125648836165
3,L4_payload,17,0.006589361974335086
3,iat_micros,17,0.003614294293812375
3,packet_dir,17,0.0009363766449874585
3,TCP_win_size,17,0.006899120002839337
3,L4_payload,18,0.006276694986953141
3,iat_micros,18,0.007308532692559924
3,packet_dir,18,0.0006355921771924965
3,TCP_win_size,18,0.006147512690161742
3,L4_payload,19,0.007574771346654517
3,iat_micros,19,0.0018911077501936686
3,packet_dir,19,0.0014321222031560955
3,TCP_win_size,19,0.004200691771408034
3,L4_payload,20,0.009296183683542306
3,iat_micros,20,0.006454614473223189
3,packet_dir,20,0.0024255140104361
3,TCP_win_size,20,0.007610020927086044
4,L4_payload,1,0.07154936854176058
4,iat_micros,1,0.0
4,packet_dir,1,0.0005212557526794431
4,TCP_win_size,1,0.05753447855244533
4,L4_payload,2,0.12776730825290003
4,iat_micros,2,0.11118008016043388
4,packet_dir,2,0.026268140723435446
4,TCP_win_size,2,0.25510279106694017
4,L4_payload,3,0.07361119191373161
4,iat_micros,3,0.03446762959878863
4,packet_dir,3,0.0114600026673594
4,TCP_win_size,3,0.12907642376917197
4,L4_payload,4,0.15630387261888348
4,iat_micros,4,0.05062165443291368
4,packet_dir,4,0.014980693612866542
4,TCP_win_size,4,0.15701348062302303
4,L4_payload,5,0.08630919444453439
4,iat_micros,5,0.045854674698896467
4,packet_dir,5,0.01923273098421635
4,TCP_win_size,5,0.12695426633698734
4,L4_payload,6,0.05587879214075854
4,iat_micros,6,0.04537008433798631
4,packet_dir,6,0.009501922739889637
4,TCP_win_size,6,0.052337070177524966
4,L4_payload,7,0.031630620086360584
4,iat_micros,7,0.025503281407259618
4,packet_dir,7,0.010075535322768335
4,TCP_win_size,7,0.05538782533728778
4,L4_payload,8,0.022376920494732708
4,iat_micros,8,0.024295743280989025
4,packet_dir,8,0.0038373778916512753
4,TCP_win_size,8,0.03354231839821909
4,L4_payload,9,0.04670419987843152
4,iat_micros,9,0.012697471358237815
4,packet_dir,9,0.006937549386828626
4,TCP_win_size,9,0.04766556922872265
4,L4_payload,10,0.03693243656894646
4,iat_micros,10,0.015063650130742432
4,packet_dir,10,0.004669027631109797
4,TCP_win_size,10,0.06228684662200182
4,L4_payload,11,0.01636275069462969
4,iat_micros,11,0.018473308342132757
4,packet_dir,11,0.006291145696181399
4,TCP_win_size,11,0.021147484963906116
4,L4_payload,12,0.009605686119752582
4,iat_micros,12,0.010256878270406156
4,packet_dir,12,0.002215402167260011
4,TCP_win_size,12,0.027847881843906887
4,L4_payload,13,0.007676741460459302
4,iat_micros,13,0.006146586676567427
4,packet_dir,13,0.001474974360676256
4,TCP_win_size,13,0.012141032636599488
4,L4_payload,14,0.012735658899974571
4,iat_micros,14,0.003402587684851153
4,packet_dir,14,0.002006007498329761
4,TCP_win_size,14,0.013324370358178433
4,L4_payload,15,0.007963619852510734
4,iat_micros,15,0.004171877925481232
4,packet_dir,15,0.0016259857948137503
4,TCP_win_size,15,0.010175581446580269
4,L4_payload,16,0.005028547466721494
4,iat_micros,16,0.005251807168698655
4,packet_dir,16,0.0009783358059740964
4,TCP_win_size,16,0.006676368246364847
4,L4_payload,17,0.00699769804754786
4,iat_micros,17,0.0016663765052834394
4,packet_dir,17,0.002608952204868467
4,TCP_win_size,17,0.0059959305388148955
4,L4_payload,18,0.006149484993477911
4,iat_micros,18,0.006594453998580033
4,packet_dir,18,0.0021364291271177695
4,TCP_win_size,18,0.005021681747569825
4,L4_payload,19,0.007036210007340405
4,iat_micros,19,0.003718375982831945
4,packet_dir,19,0.0015704231678477306
4,TCP_win_size,19,0.005814124859153106
4,L4_payload,20,0.0030899693138824146
4,iat_micros,20,0.00768004103891597
4,packet_dir,20,0.0013382818593577787
4,TCP_win_size,20,0.005628490237983309
