fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,92.14859029920106,92.41395942419123,98.21831056112457,98.35124471771786,ID
2,91.74494986809434,91.3822291536824,97.93903660161024,98.0272976893838,ID
3,92.03990254245069,92.01631649829339,98.02997042750047,98.17469192711444,ID
4,91.20559353387131,91.06844965751655,97.92902295345185,97.98989284292486,ID
5,90.41106841740323,90.60536240816116,97.6727363522017,97.85655278368291,ID
