fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,85.72412930897922,85.00153552851853,96.94910338392665,96.79437421306461,JD
2,85.61625602310383,84.94865203912957,96.52630814387787,96.26475391762541,JD
3,86.01861680901976,85.25191262470122,96.66287038729858,96.2834439869976,JD
4,86.2838880771113,85.59491087840536,96.71899562082584,96.48472544389665,JD
5,85.33896458131063,84.53912981311373,96.68633955046596,96.41174423985052,JD
