fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,83.31525673494478,82.39578389264797,96.49015197253615,96.19221292557715,ID
2,83.73727628508122,82.54202187594709,96.3560921311554,95.96808220964554,ID
3,84.08546141200995,83.35369610208838,96.54198590021915,96.2698041593645,ID
4,82.12560393801729,81.03606000725443,96.12026328688468,95.7436643726097,ID
5,82.74486969008886,82.12082242553561,96.25762799439434,96.01512992163745,ID
