Fold,Feature,Packet,Importance
0,L4_payload,1,0.04002747094995401
0,iat_micros,1,0.0
0,packet_dir,1,-0.003632103513807182
0,TCP_win_size,1,0.009063412634686657
0,L4_payload,2,0.06843387337579246
0,iat_micros,2,0.06012704756700086
0,packet_dir,2,-0.012245426642088286
0,TCP_win_size,2,0.0034037062154776013
0,L4_payload,3,0.07141140220160049
0,iat_micros,3,0.017285421977223294
0,packet_dir,3,0.06691554425773417
0,TCP_win_size,3,0.003550277323091178
0,L4_payload,4,0.09979313333912324
0,iat_micros,4,0.0295756370234828
0,packet_dir,4,0.02660888087590712
0,TCP_win_size,4,0.0029327986478559394
0,L4_payload,5,0.09092767353777309
0,iat_micros,5,-0.011370802942521034
0,packet_dir,5,0.1317690786072263
0,TCP_win_size,5,0.00379292453258298
0,L4_payload,6,0.1195893213473182
0,iat_micros,6,0.0734355966071991
0,packet_dir,6,-0.06626559184827156
0,TCP_win_size,6,0.0021072524629428837
0,L4_payload,7,0.013866366937567922
0,iat_micros,7,0.014216506354266027
0,packet_dir,7,0.06549468617637835
0,TCP_win_size,7,0.0023047278589463905
0,L4_payload,8,0.06919967020929035
0,iat_micros,8,-0.004933481199989706
0,packet_dir,8,0.03971837692442855
0,TCP_win_size,8,0.002435510359045915
0,L4_payload,9,0.0710773820591486
0,iat_micros,9,0.0690933660013729
0,packet_dir,9,0.10529942206540457
0,TCP_win_size,9,0.0036484160576990884
0,L4_payload,10,0.03562041397851858
0,iat_micros,10,0.04882280258364186
0,packet_dir,10,0.03167423739632176
0,TCP_win_size,10,0.004554559907377369
1,L4_payload,1,0.033884243248598726
1,iat_micros,1,0.0
1,packet_dir,1,-0.0005169760854874719
1,TCP_win_size,1,0.018148954351907623
1,L4_payload,2,0.023809052343439458
1,iat_micros,2,0.06239610842438885
1,packet_dir,2,0.022209977963784926
1,TCP_win_size,2,0.0042396081119525555
1,L4_payload,3,0.0680889794152864
1,iat_micros,3,0.014338904120914011
1,packet_dir,3,0.047050317512409075
1,TCP_win_size,3,0.004066042447294385
1,L4_payload,4,0.05599086595221385
1,iat_micros,4,0.016483165063692243
1,packet_dir,4,0.10564461295900365
1,TCP_win_size,4,-0.032170087218674724
1,L4_payload,5,0.052230243823579346
1,iat_micros,5,0.09049421094672941
1,packet_dir,5,0.1226171894313135
1,TCP_win_size,5,0.002539417570322172
1,L4_payload,6,0.05682477519983314
1,iat_micros,6,0.11410667408048669
1,packet_dir,6,0.005394519995627886
1,TCP_win_size,6,0.00179745279709996
1,L4_payload,7,-0.10076556467311051
1,iat_micros,7,0.059033360290607045
1,packet_dir,7,0.1160201151861279
1,TCP_win_size,7,0.0018699653953938033
1,L4_payload,8,0.06846314466230621
1,iat_micros,8,0.026577114919069646
1,packet_dir,8,0.11731414026953191
1,TCP_win_size,8,0.0012139660108562754
1,L4_payload,9,0.059022717585426585
1,iat_micros,9,0.023945623018092957
1,packet_dir,9,0.013054807437865823
1,TCP_win_size,9,0.0012693254369575298
1,L4_payload,10,0.007718416859067974
1,iat_micros,10,0.057394261631127486
1,packet_dir,10,0.02251973450344399
1,TCP_win_size,10,0.0027225628571203833
2,L4_payload,1,0.03184893425740437
2,iat_micros,1,0.0
2,packet_dir,1,0.007229204847567548
2,TCP_win_size,1,0.027100223982926757
2,L4_payload,2,0.06436566203893819
2,iat_micros,2,0.10835012388400589
2,packet_dir,2,0.07209979709510299
2,TCP_win_size,2,0.0020355021385844215
2,L4_payload,3,0.04478118835464881
2,iat_micros,3,0.019088422859175603
2,packet_dir,3,-0.06802364470523642
2,TCP_win_size,3,0.00280374088813375
2,L4_payload,4,0.055578779572719395
2,iat_micros,4,-0.13537920489444288
2,packet_dir,4,-0.24849811758767712
2,TCP_win_size,4,0.002878926125718169
2,L4_payload,5,0.06431992903683965
2,iat_micros,5,0.07272449444323645
2,packet_dir,5,0.01533495185855428
2,TCP_win_size,5,0.0017448966505802356
2,L4_payload,6,0.07481352091185814
2,iat_micros,6,0.015284337402775626
2,packet_dir,6,-0.11171680814436193
2,TCP_win_size,6,0.0026584168638768197
2,L4_payload,7,0.03436229441560553
2,iat_micros,7,0.0886737699194969
2,packet_dir,7,0.12314548588980247
2,TCP_win_size,7,0.0022389247407896703
2,L4_payload,8,-0.04030765489972513
2,iat_micros,8,0.03299883704116
2,packet_dir,8,0.011692549553546604
2,TCP_win_size,8,0.0036488244855069655
2,L4_payload,9,0.07600363179216975
2,iat_micros,9,0.06255944403932766
2,packet_dir,9,0.03240985446028966
2,TCP_win_size,9,0.0026971438756521224
2,L4_payload,10,0.09669840788030074
2,iat_micros,10,-0.01653312262481387
2,packet_dir,10,-0.04692405715584344
2,TCP_win_size,10,0.002178510117651586
3,L4_payload,1,0.04755176697382192
3,iat_micros,1,0.0
3,packet_dir,1,0.03276278414864411
3,TCP_win_size,1,0.03099235755545604
3,L4_payload,2,0.018772288637279137
3,iat_micros,2,0.07637580646272656
3,packet_dir,2,-0.008832049971768117
3,TCP_win_size,2,-0.00010709933395205187
3,L4_payload,3,0.04980605697295133
3,iat_micros,3,-0.013642803575843312
3,packet_dir,3,0.05995763174016513
3,TCP_win_size,3,0.004356354002115521
3,L4_payload,4,0.07209630087221536
3,iat_micros,4,0.025421579525618347
3,packet_dir,4,0.03719654463109407
3,TCP_win_size,4,0.0031537674470789095
3,L4_payload,5,0.07961603678226414
3,iat_micros,5,0.04168978742742165
3,packet_dir,5,0.11235675761692177
3,TCP_win_size,5,0.0021472717856423763
3,L4_payload,6,0.10888726769511066
3,iat_micros,6,-0.027211075070264414
3,packet_dir,6,0.10571575305612749
3,TCP_win_size,6,0.00403354202270219
3,L4_payload,7,-0.015123023094176577
3,iat_micros,7,0.0001633274790942688
3,packet_dir,7,-0.001706644082390906
3,TCP_win_size,7,0.003220589727107239
3,L4_payload,8,0.07344171351966883
3,iat_micros,8,0.044832996434815794
3,packet_dir,8,0.07114100686864276
3,TCP_win_size,8,0.0033454724108236285
3,L4_payload,9,0.07012758157713025
3,iat_micros,9,0.06160707465295346
3,packet_dir,9,0.10413416510784651
3,TCP_win_size,9,0.003386946577988059
3,L4_payload,10,0.06624024056333117
3,iat_micros,10,0.0672099722148752
3,packet_dir,10,0.0675312683453158
3,TCP_win_size,10,0.0027227605853959534
4,L4_payload,1,0.03437841961650297
4,iat_micros,1,0.0
4,packet_dir,1,0.022436802344141627
4,TCP_win_size,1,0.018513501366586076
4,L4_payload,2,-0.0294104680912933
4,iat_micros,2,-0.039792244124425453
4,packet_dir,2,0.007182553543205891
4,TCP_win_size,2,0.006734461402566604
4,L4_payload,3,0.058567628132511686
4,iat_micros,3,0.023651178471287594
4,packet_dir,3,0.03194053471156508
4,TCP_win_size,3,0.005044014735253015
4,L4_payload,4,0.08956310628491748
4,iat_micros,4,0.021429181646865067
4,packet_dir,4,-0.03570320841133367
4,TCP_win_size,4,0.006479280024581583
4,L4_payload,5,0.09077814936170717
4,iat_micros,5,0.07011512058806343
4,packet_dir,5,0.10078979456005466
4,TCP_win_size,5,0.00408749647513821
4,L4_payload,6,0.10677914022073962
4,iat_micros,6,-0.057209107626216366
4,packet_dir,6,0.02965802489409755
4,TCP_win_size,6,0.004031409206710731
4,L4_payload,7,0.07280562452456324
4,iat_micros,7,0.013649764253837727
4,packet_dir,7,-0.02809681744529529
4,TCP_win_size,7,0.0036660881749805254
4,L4_payload,8,0.07074917022382383
4,iat_micros,8,0.08252115651574304
4,packet_dir,8,0.09374706225931119
4,TCP_win_size,8,0.005355117332720118
4,L4_payload,9,0.003935348596776562
4,iat_micros,9,0.026779220599162892
4,packet_dir,9,0.10447465428557953
4,TCP_win_size,9,0.005015230510775157
4,L4_payload,10,0.03506756026258591
4,iat_micros,10,0.07020264187386464
4,packet_dir,10,0.019527555558636903
4,TCP_win_size,10,0.004060752729833262
