Fold,Feature,Packet,Importance
4,packet_dir,4,0.037710832130393994
4,TCP_win_size,4,0.003908716022062823
4,L4_payload,5,0.04868211024865444
4,iat_micros,5,-0.07121865638339112
4,packet_dir,5,0.1284080347437116
4,TCP_win_size,5,0.006043852752494518
4,L4_payload,6,0.10798160913388499
4,iat_micros,6,0.019867107208045458
4,packet_dir,6,0.08601035325014819
4,TCP_win_size,6,0.00466583269985742
4,L4_payload,7,0.0782535742373957
4,iat_micros,7,-0.034515940590551644
4,packet_dir,7,-0.009079499876605595
4,TCP_win_size,7,0.003043831741998048
4,L4_payload,8,0.057060892139112654
4,iat_micros,8,-0.006094979305216473
4,packet_dir,8,0.05573329485763662
4,TCP_win_size,8,0.004140249407125618
4,L4_payload,9,0.09843541523081933
4,iat_micros,9,-0.01911487668413694
4,packet_dir,9,-0.028354937486410582
4,TCP_win_size,9,0.00587088646486566
4,L4_payload,10,0.11796414644538969
4,iat_micros,10,0.07013158600355295
4,packet_dir,10,0.02444242078414103
4,TCP_win_size,10,0.004249126651071355
