fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,82.71271055009728,81.43694140554055,96.21144680627668,95.77206528238685,ID
2,84.99862370043707,83.73718585696692,96.69796009951374,96.3530166031711,ID
3,84.93612726539018,83.25035750991742,96.60467599584298,96.0508161138941,ID
4,84.71819632910366,83.46682430347758,96.65496749817605,96.33757171919163,ID
5,85.01981421413338,83.77228467495672,96.74983839484307,96.36815491580715,ID
