Fold,Feature,Packet,Importance
1,iat_micros,4,-0.014343692997234606
1,packet_dir,4,0.09672638980947357
1,TCP_win_size,4,0.0023131694111319444
1,L4_payload,5,0.002241441990505867
1,iat_micros,5,-0.0789513084532496
1,packet_dir,5,0.11429116945432681
1,TCP_win_size,5,0.004562945607694602
1,L4_payload,6,0.016878197759441885
1,iat_micros,6,-0.05683093894246783
1,packet_dir,6,-0.1494261500794105
1,TCP_win_size,6,0.002171888606787367
1,L4_payload,7,-0.0480355641342215
1,iat_micros,7,-0.01627484682813597
1,packet_dir,7,-0.13604982411969804
1,TCP_win_size,7,0.004446539991944892
1,L4_payload,8,-0.07286662032230207
1,iat_micros,8,0.054914318769002345
1,packet_dir,8,0.0024669303442147266
1,TCP_win_size,8,0.0023295859007944853
1,L4_payload,9,-0.06143762386083347
1,iat_micros,9,-0.15622197687975853
1,packet_dir,9,-0.09981512840078581
1,TCP_win_size,9,0.0035431467865528928
1,L4_payload,10,-0.06356026288908975
1,iat_micros,10,-0.027995814554015206
1,packet_dir,10,-0.01426743466284449
1,TCP_win_size,10,0.005156593552630565
2,L4_payload,1,0.027105190957087882
2,iat_micros,1,0.0
2,packet_dir,1,0.014859317003001584
2,TCP_win_size,1,0.018042370628520116
2,L4_payload,2,0.06676732417521869
2,iat_micros,2,-0.12349952147540608
2,packet_dir,2,0.028663758706131793
2,TCP_win_size,2,0.00150793004882533
2,L4_payload,3,0.06756110772235206
2,iat_micros,3,0.03706490861601083
2,packet_dir,3,0.05463141824988668
2,TCP_win_size,3,0.0022017690003370153
2,L4_payload,4,0.05536975378523382
2,iat_micros,4,0.0129555796796944
2,packet_dir,4,0.08283028156762406
2,TCP_win_size,4,0.003024478063579594
2,L4_payload,5,0.07590444330207767
2,iat_micros,5,0.06549795378492375
2,packet_dir,5,0.025868268666745343
2,TCP_win_size,5,0.0030011589296575396
2,L4_payload,6,0.08558962079028043
2,iat_micros,6,-0.0393710550618265
2,packet_dir,6,0.067268366790178
2,TCP_win_size,6,0.0027966395661433567
2,L4_payload,7,0.04008109493502361
2,iat_micros,7,0.032286440114570984
2,packet_dir,7,0.133804314889895
2,TCP_win_size,7,0.0030046275442307314
2,L4_payload,8,-0.03336690736963565
2,iat_micros,8,-0.03514742132311818
2,packet_dir,8,-0.20357378573277557
2,TCP_win_size,8,0.0029130980946249687
2,L4_payload,9,0.05996853815530121
