fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,82.71271055009728,81.43694140554055,68.26393970863049,67.25589752228312,OOD
2,84.99862370043707,83.73718585696692,68.37700389268376,67.41015519193772,OOD
3,84.93612726539018,83.25035750991742,68.03280000572735,66.73691799724178,OOD
4,84.71819632910366,83.46682430347758,68.4092989927639,67.32211319726514,OOD
5,85.01981421413338,83.77228467495672,67.82173056706603,66.89409134558764,OOD
