Fold,Feature,Packet,Importance
0,L4_payload,1,0.04679899754955841
0,iat_micros,1,0.0
0,packet_dir,1,7.626273782079807e-05
0,TCP_win_size,1,0.0806234747160488
0,L4_payload,2,0.21399379426293308
0,iat_micros,2,0.08653114953449403
0,packet_dir,2,-0.00046976761132100364
0,TCP_win_size,2,0.4301998662594997
0,L4_payload,3,0.03237172199260385
0,iat_micros,3,0.01002931780567451
0,packet_dir,3,0.000214107411011355
0,TCP_win_size,3,0.035777108760157716
0,L4_payload,4,0.11810671639614156
0,iat_micros,4,0.043558694226703665
0,packet_dir,4,-0.0004855617908106069
0,TCP_win_size,4,0.13668949536622677
0,L4_payload,5,0.20356379455552087
0,iat_micros,5,0.075378005726634
0,packet_dir,5,0.0008092425741779152
0,TCP_win_size,5,0.07264152188417938
0,L4_payload,6,0.1831591188420134
0,iat_micros,6,0.07356476915811072
0,packet_dir,6,0.00022384060684998985
0,TCP_win_size,6,0.09030999926199001
0,L4_payload,7,0.097302458849299
0,iat_micros,7,0.03584276516994578
0,packet_dir,7,0.003929791265363747
0,TCP_win_size,7,0.01967551512461796
0,L4_payload,8,0.03794964890948904
0,iat_micros,8,0.008906546353500744
0,packet_dir,8,0.0006706535432385863
0,TCP_win_size,8,0.06615739908193063
0,L4_payload,9,0.0634488409050391
0,iat_micros,9,0.036645934225816745
0,packet_dir,9,0.00023656164557905868
0,TCP_win_size,9,0.01967455432168208
0,L4_payload,10,0.054475037962220085
0,iat_micros,10,0.020452005451261357
0,packet_dir,10,0.0007401366638077889
0,TCP_win_size,10,0.026950128047246835
1,L4_payload,1,0.03803451112798939
1,iat_micros,1,0.0
1,packet_dir,1,0.0009051499064298696
1,TCP_win_size,1,0.1139184984676831
1,L4_payload,2,0.189636483151844
1,iat_micros,2,0.089449777146001
1,packet_dir,2,-0.00014210916469892254
1,TCP_win_size,2,0.3606676577392136
1,L4_payload,3,0.01295879429562774
1,iat_micros,3,0.008416119941102806
1,packet_dir,3,0.0004910000989184482
1,TCP_win_size,3,0.04285972867637611
1,L4_payload,4,0.10580802071490325
1,iat_micros,4,0.04525231936622731
1,packet_dir,4,-0.0016441727566416375
1,TCP_win_size,4,0.18129348684306024
1,L4_payload,5,0.17321997900853603
1,iat_micros,5,0.06706050921366113
1,packet_dir,5,-3.0648855499748606e-05
1,TCP_win_size,5,0.06484986574469076
1,L4_payload,6,0.14997038254659856
1,iat_micros,6,0.07078964780976094
1,packet_dir,6,-2.4615926122351084e-05
1,TCP_win_size,6,0.0807625315428595
1,L4_payload,7,0.11122099930798868
1,iat_micros,7,0.04962528292526258
1,packet_dir,7,0.0055577967596036615
1,TCP_win_size,7,0.03831222504686593
1,L4_payload,8,0.05011594340612646
1,iat_micros,8,0.013991173906106269
1,packet_dir,8,0.0005677719036611961
1,TCP_win_size,8,0.07299495828556246
1,L4_payload,9,0.06898494556753576
1,iat_micros,9,0.019692635440151207
1,packet_dir,9,0.0002320666890227585
1,TCP_win_size,9,0.022468243322691706
1,L4_payload,10,0.050235512198014476
1,iat_micros,10,0.03348652740351099
1,packet_dir,10,0.00029001591246924363
1,TCP_win_size,10,0.01681849090346077
2,L4_payload,1,0.024303796121785126
2,iat_micros,1,0.0
2,packet_dir,1,-0.0005628376638924237
2,TCP_win_size,1,0.05619358038438804
2,L4_payload,2,0.1916267516062362
2,iat_micros,2,0.06941873815412691
2,packet_dir,2,0.00033480140518804546
2,TCP_win_size,2,0.32056517626278946
2,L4_payload,3,0.035094482652311854
2,iat_micros,3,0.01347332451496186
2,packet_dir,3,0.0002533934775783564
2,TCP_win_size,3,0.04185963182862906
2,L4_payload,4,0.11333464875497157
2,iat_micros,4,0.031671696042394615
2,packet_dir,4,-0.001359698677333654
2,TCP_win_size,4,0.16900562058253854
