fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,92.04584314010549,91.66496049225363,95.43734281861137,94.8401374580921,JD
2,91.69025102481653,90.97143751911794,95.34348619151315,94.67824977015833,JD
3,92.73483096460295,92.30373635912478,95.67007618031406,95.08034732135913,JD
4,92.00010490819639,91.61011602934848,95.43475461868877,94.96367070511744,JD
5,91.90655947072612,91.50719449893882,95.62984937006433,95.13895593377228,JD
