fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,92.04584314010549,91.66496049225363,95.25993372592612,95.17226121949517,JD
2,91.69025102481653,90.97143751911794,95.21240325386044,95.01864594084579,JD
3,92.73483096460295,92.30373635912478,95.38304226344891,95.3008754492082,JD
4,92.00010490819639,91.61011602934848,95.25782174711514,95.17756660555078,JD
5,91.90655947072612,91.50719449893882,95.08695264317578,95.02244888229728,JD
