fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,90.67158317135899,89.69824464618242,81.1177777106406,80.64637463919348,OOD
2,92.06951681220355,91.56976219344796,80.42698988744476,80.26219601737856,OOD
3,91.40678061455628,90.24234536084919,79.75087938919141,79.70342842305416,OOD
4,92.02828219170844,91.13418397190107,81.1273352074313,80.77785044578098,OOD
5,91.97114117106655,91.33787233323561,81.25910793635857,80.9177674076252,OOD
