fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,91.23065776685583,91.1417558502096,96.60779674753735,96.52158745840913,ID
2,90.68370501526479,90.16269148606455,96.31522380550867,96.12208141593095,ID
3,91.60224759932224,91.32044527660797,96.58299996718394,96.41861104075333,ID
4,90.71892613560925,90.41403863286212,96.49206453847553,96.41963263098067,ID
5,88.90241083817456,89.02243361132352,95.88491328680846,95.83780809561505,ID
