fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,92.81017594265415,92.56739427781555,96.33378639951673,96.2768504157567,JD
2,92.33578354317693,91.7020452401604,96.40932990680227,96.2460435550708,JD
3,92.91121326849756,92.43077262975235,96.26977855483,96.06398373390532,JD
4,92.27444528555583,91.8592833001198,96.21768977371526,96.08829154234749,JD
5,92.28880050943576,91.75576247651398,96.21358136978314,96.01059138145587,JD
