fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,91.23065776685583,91.1417558502096,79.71760860439522,79.44885378320377,OOD
2,90.68370501526479,90.16269148606455,78.55208838010026,78.18243997255136,OOD
3,91.60224759932224,91.32044527660797,79.75594505749946,79.78243958387753,OOD
4,90.71892613560925,90.41403863286212,81.21221367895343,80.36813879091686,OOD
5,88.90241083817456,89.02243361132352,79.80985627119891,79.49228274929614,OOD
