fold,f1_ID,bal_acc_ID,f1_OOD_or_JD,bal_acc_OOD_or_JD,Taxonomy
1,90.67158317135899,89.69824464618242,96.26221219346378,95.62832192513153,ID
2,92.06951681220355,91.56976219344796,96.54718620780946,96.03089349850077,ID
3,91.40678061455628,90.24234536084919,96.32317792975788,95.69496013267405,ID
4,92.02828219170844,91.13418397190107,96.5476655602639,96.03405512081726,ID
5,91.97114117106655,91.33787233323561,96.65182920196452,96.16525209497675,ID
